file;created_at;months;delete
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file1.jpg;2019-07-22 21:40:56;1;0
file1.jpg;2019-07-22 21:40:56;1;0
file4.jpg;2019-04-22 21:40:56;4;1
file3.jpg;2019-05-22 21:40:56;3;1
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file1.jpg;2019-07-22 21:40:56;1;0
file1.jpg;2019-07-22 21:40:56;1;0
file2.jpg;2019-06-22 21:40:56;2;0
file2.jpg;2019-06-22 21:40:56;2;0
file1.jpg;2019-07-22 21:40:56;1;0
file3.jpg;2019-05-22 21:40:56;3;1
file3.jpg;2019-05-22 21:40:56;3;1
file3.jpg;2019-05-22 21:40:56;3;1
file0.jpg;2019-08-22 21:40:56;0;0
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file3.jpg;2019-05-22 21:40:56;3;1
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file3.jpg;2019-05-22 21:40:56;3;1
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file4.jpg;2019-04-22 21:40:56;4;1
file4.jpg;2019-04-22 21:40:56;4;1
file2.jpg;2019-06-22 21:40:56;2;0
file2.jpg;2019-06-22 21:40:56;2;0
file0.jpg;2019-08-22 21:40:56;0;0
file1.jpg;2019-07-22 21:40:56;1;0
file3.jpg;2019-05-22 21:40:56;3;1
file2.jpg;2019-06-22 21:40:56;2;0
file4.jpg;2019-04-22 21:40:56;4;1
file4.jpg;2019-04-22 21:40:56;4;1
file3.jpg;2019-05-22 21:40:56;3;1
file0.jpg;2019-08-22 21:40:56;0;0
